UID,ApplicationDate,Amount,Term,EmploymentType,LoanPurpose,Success
8102956,2020-10-28,6000.0,36,Employed - full time,Car,1
8107968,2020-10-28,10000.0,24,Employed - full time,House / Home improvement,0
8108159,2020-10-28,7000.0,36,Employed - part time,House / Home improvement,0
8113111,2020-10-28,5000.0,36,Employed - full time,Car,0
8114070,2020-10-28,6500.0,48,Employed - full time,Car,1
8114080,2020-10-28,5000.0,36,Employed - full time,Consolidation,0
8116285,2020-10-28,1500.0,36,Employed - full time,Not Known,0
8117232,2020-10-28,8000.0,48,Employed - full time,Not Known,0
8117643,2020-10-28,10000.0,48,Employed - full time,Consolidation,0
8117762,2020-10-28,14000.0,60,Employed - part time,Consolidation,0
8121538,2020-10-28,14600.0,48,Employed - part time,Car,0
8124000,2020-10-28,15000.0,60,Employed - full time,House / Home improvement,0
8124055,2020-10-28,15000.0,60,Employed - full time,Car,0
8126163,2020-10-28,12000.0,48,Employed - full time,Consolidation,0
8128743,2020-10-28,7000.0,60,Employed - full time,Consolidation,1
8130749,2020-10-29,5000.0,12,Employed - full time,Car,1
8132149,2020-10-29,4000.0,48,Employed - full time,Not Known,1
8134235,2020-10-29,4000.0,48,Self employed,Not Known,1
8134480,2020-10-29,4000.0,48,Employed - part time,Not Known,0
8137025,2020-10-29,5000.0,24,Retired,House / Home improvement,1
8140031,2020-10-29,10000.0,60,Employed - full time,Car,0
8140426,2020-10-29,1000.0,12,Employed - full time,Consolidation,1
8141993,2020-10-29,1000.0,12,Employed - full time,House / Home improvement,0
8142934,2020-10-29,12000.0,60,Employed - full time,Car,0
8143502,2020-10-29,1000.0,24,Employed - full time,House / Home improvement,0
8143974,2020-10-29,2000.0,12,Employed - full time,Not Known,0
8145726,2020-10-29,2000.0,36,Retired,Consolidation,0
8148310,2020-10-29,12000.0,48,Retired,Car,0
8149193,2020-10-29,2000.0,60,Employed - full time,Not Known,0
8151264,2020-10-29,2000.0,24,Employed - full time,House / Home improvement,0
8151810,2020-10-29,3750.0,60,Employed - full time,Consolidation,0
8156392,2020-10-30,4000.0,48,Employed - full time,Not Known,1
8157780,2020-10-30,4000.0,48,Employed - full time,Not Known,0
8158230,2020-10-30,4000.0,48,Employed - full time,Not Known,0
8158611,2020-10-30,4000.0,48,Employed - full time,Not Known,1
8161090,2020-10-30,12500.0,60,Employed - full time,Car,1
8161093,2020-10-30,20000.0,48,Employed - full time,Holiday,0
8161508,2020-10-30,10000.0,36,Employed - full time,House / Home improvement,0
8161824,2020-10-30,15000.0,48,Employed - full time,Car,1
8163764,2020-10-30,19500.0,48,Employed - full time,Consolidation,0
8164785,2020-10-30,10000.0,60,Employed - full time,Car,0
8164898,2020-10-30,10000.0,60,Employed - full time,Consolidation,0
8165759,2020-10-30,19000.0,60,Employed - full time,Consolidation,0
8166349,2020-10-30,2000.0,48,Employed - full time,Car,0
8168100,2020-10-30,10000.0,36,Employed - full time,Car,0
